home_goals,away_goals,home_shots,away_shots,home_xg,away_xg,home_possession,home_final_fatigue,away_final_fatigue,home_avg_fatigue,away_avg_fatigue,home_effective_pressing,away_effective_pressing,run,home_pressing,away_pressing,fatigue_model
0,0,5,4,0.19769599999999998,0.157144,0.43333333333333335,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,71,low,medium,linear
0,0,4,8,0.158656,0.313712,0.37777777777777777,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,72,low,medium,linear
0,0,3,3,0.119456,0.117744,0.4777777777777778,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,73,low,medium,linear
1,0,4,5,0.159072,0.194888,0.4222222222222222,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,74,low,medium,linear
0,0,2,2,0.07984,0.078176,0.37777777777777777,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,75,low,medium,linear
0,0,2,2,0.078928,0.079544,0.3111111111111111,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,76,low,medium,linear
0,0,4,2,0.15820800000000002,0.079256,0.6444444444444445,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,77,low,medium,linear
0,0,1,3,0.039584,0.117576,0.43333333333333335,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,78,low,medium,linear
1,0,4,3,0.158304,0.117504,0.26666666666666666,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,79,low,medium,linear
0,0,1,2,0.039664000000000005,0.078296,0.3,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,80,low,medium,linear
0,0,7,1,0.277232,0.039952,0.6,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,81,low,medium,linear
0,0,3,3,0.11860800000000002,0.11675999999999999,0.4111111111111111,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,82,low,medium,linear
0,0,4,3,0.1592,0.11810400000000001,0.6555555555555556,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,83,low,medium,linear
0,1,4,2,0.157888,0.079256,0.6555555555555556,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,84,low,medium,linear
0,0,1,0,0.039760000000000004,0.0,0.3,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,85,low,medium,linear
0,0,2,0,0.07919999999999999,0.0,0.6666666666666666,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,86,low,medium,linear
0,0,1,3,0.039903999999999995,0.116976,0.4888888888888889,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,87,low,medium,linear
0,0,3,5,0.11876800000000001,0.19647200000000004,0.6777777777777778,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,88,low,medium,linear
0,0,2,3,0.079536,0.118584,0.28888888888888886,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,89,low,medium,linear
0,1,1,6,0.039824000000000005,0.23572800000000002,0.3333333333333333,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,90,low,medium,linear
0,0,3,1,0.11833600000000001,0.039256,0.5333333333333333,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,91,low,medium,linear
0,1,3,6,0.11819199999999999,0.23527199999999998,0.14444444444444443,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,92,low,medium,linear
0,0,2,0,0.079152,0.0,0.5444444444444444,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,93,low,medium,linear
0,0,3,4,0.119616,0.157192,0.35555555555555557,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,94,low,medium,linear
0,0,4,4,0.15888000000000002,0.157144,0.35555555555555557,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,95,low,medium,linear
0,1,3,2,0.11876800000000001,0.079304,0.5555555555555556,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,96,low,medium,linear
0,0,3,4,0.11968000000000001,0.15740800000000002,0.35555555555555557,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,97,low,medium,linear
0,1,2,6,0.079344,0.234936,0.4888888888888889,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,98,low,medium,linear
0,0,3,3,0.119232,0.117024,0.4666666666666667,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,99,low,medium,linear
1,0,7,6,0.277568,0.234072,0.4777777777777778,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,100,low,medium,linear
0,0,6,4,0.237856,0.156976,0.5555555555555556,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,101,low,medium,linear
0,0,7,0,0.277424,0.0,0.7111111111111111,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,102,low,medium,linear
0,0,1,4,0.039376,0.156928,0.2777777777777778,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,103,low,medium,linear
0,0,2,13,0.078608,0.510424,0.13333333333333333,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,104,low,medium,linear
0,1,3,1,0.11883200000000001,0.038607999999999996,0.5222222222222223,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,105,low,medium,linear
0,0,3,3,0.11870399999999999,0.117648,0.28888888888888886,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,106,low,medium,linear
