home_goals,away_goals,home_shots,away_shots,home_xg,away_xg,home_possession,run,home_pressing,away_pressing,fatigue_model
0,1,4,3,0.155968,0.11035199999999999,0.4888888888888889,206,low,high,linear
0,0,2,2,0.079264,0.07085599999999999,0.28888888888888886,207,low,high,linear
0,0,0,5,0.0,0.182216,0.2222222222222222,208,low,high,linear
0,0,2,7,0.078016,0.26178399999999996,0.3,209,low,high,linear
0,0,2,2,0.079072,0.073808,0.4222222222222222,210,low,high,linear
1,0,2,6,0.07776,0.220704,0.4222222222222222,211,low,high,linear
0,0,2,3,0.0784,0.11531999999999999,0.4777777777777778,212,low,high,linear
0,0,1,3,0.03872,0.10883999999999999,0.5444444444444444,213,low,high,linear
0,0,3,1,0.11884800000000001,0.03596799999999999,0.5333333333333333,214,low,high,linear
0,0,4,1,0.156928,0.037624,0.45555555555555555,215,low,high,linear
0,0,2,0,0.078368,0.0,0.36666666666666664,216,low,high,linear
0,0,5,1,0.195904,0.03856,0.6555555555555556,217,low,high,linear
0,0,2,4,0.07932800000000001,0.15143199999999998,0.4666666666666667,218,low,high,linear
1,0,1,5,0.038752,0.187832,0.26666666666666666,219,low,high,linear
0,0,0,8,0.0,0.296672,0.4222222222222222,220,low,high,linear
0,0,4,2,0.15593600000000002,0.07676,0.5,221,low,high,linear
0,1,3,5,0.11728,0.18992000000000003,0.4666666666666667,222,low,high,linear
0,1,2,5,0.079296,0.182504,0.4777777777777778,223,low,high,linear
0,1,2,7,0.07872000000000001,0.264088,0.12222222222222222,224,low,high,linear
0,1,3,5,0.117216,0.18811999999999998,0.4777777777777778,225,low,high,linear
0,0,2,2,0.077984,0.07791200000000001,0.5666666666666667,226,low,high,linear
0,0,4,0,0.157696,0.0,0.6222222222222222,227,low,high,linear
0,0,0,5,0.0,0.185024,0.2777777777777778,228,low,high,linear
0,0,0,6,0.0,0.22243200000000002,0.18888888888888888,229,low,high,linear
0,0,7,0,0.27612800000000004,0.0,0.8,230,low,high,linear
1,0,7,1,0.274464,0.037191999999999996,0.6333333333333333,231,low,high,linear
0,0,3,2,0.117408,0.07560800000000001,0.5111111111111111,232,low,high,linear
0,0,2,3,0.078048,0.115536,0.3888888888888889,233,low,high,linear
0,0,2,5,0.077792,0.18963200000000002,0.37777777777777777,234,low,high,linear
0,0,5,2,0.19558399999999998,0.07380799999999998,0.35555555555555557,235,low,high,linear
0,0,5,4,0.19599999999999998,0.14423199999999997,0.7555555555555555,236,low,high,linear
0,0,1,3,0.039104,0.114744,0.4888888888888889,237,low,high,linear
0,0,7,3,0.27312000000000003,0.111576,0.4888888888888889,238,low,high,linear
0,0,6,2,0.236064,0.07287199999999999,0.5777777777777777,239,low,high,linear
0,0,0,9,0.0,0.335376,0.15555555555555556,240,low,high,linear
0,0,3,4,0.117312,0.150352,0.5111111111111111,241,low,high,linear
0,0,3,5,0.116544,0.186392,0.5111111111111111,242,low,high,linear
0,0,3,3,0.117056,0.11380799999999999,0.5333333333333333,243,low,high,linear
1,0,4,2,0.155072,0.077768,0.5,244,low,high,linear
0,0,3,1,0.119648,0.038992,0.5777777777777777,245,low,high,linear
0,0,5,2,0.196672,0.07596800000000001,0.6444444444444445,246,low,high,linear
0,0,0,4,0.0,0.147256,0.37777777777777777,247,low,high,linear
0,0,4,3,0.157312,0.114816,0.4444444444444444,248,low,high,linear
0,0,3,2,0.118784,0.076184,0.3888888888888889,249,low,high,linear
0,0,0,5,0.0,0.188264,0.1,250,low,high,linear
1,0,5,3,0.19683199999999998,0.10689599999999999,0.6555555555555556,251,low,high,linear
0,1,6,5,0.23654400000000003,0.18243199999999998,0.3888888888888889,252,low,high,linear
0,0,0,4,0.0,0.150208,0.4888888888888889,253,low,high,linear
0,0,2,2,0.078656,0.07668799999999999,0.4444444444444444,254,low,high,linear
0,0,4,1,0.15632,0.035032,0.7444444444444445,255,low,high,linear
0,0,2,3,0.078176,0.11424,0.3888888888888889,256,low,high,linear
0,0,3,4,0.11654399999999998,0.15136,0.5555555555555556,257,low,high,linear
0,0,3,5,0.118816,0.18761599999999998,0.43333333333333335,258,low,high,linear
0,0,1,2,0.039872000000000005,0.07553599999999999,0.5555555555555556,259,low,high,linear
0,0,0,6,0.0,0.231216,0.4222222222222222,260,low,high,linear
0,1,3,3,0.116672,0.11546400000000001,0.2777777777777778,261,low,high,linear
0,0,1,10,0.039264,0.372712,0.17777777777777778,262,low,high,linear
0,0,0,4,0.0,0.149632,0.25555555555555554,263,low,high,linear
1,0,4,1,0.15699200000000002,0.038416,0.6666666666666666,264,low,high,linear
0,0,3,5,0.117024,0.19316,0.5777777777777777,265,low,high,linear
0,0,4,2,0.15696,0.07496,0.7111111111111111,266,low,high,linear
0,1,2,3,0.07913600000000001,0.11395200000000001,0.34444444444444444,267,low,high,linear
0,0,8,1,0.313696,0.037048,0.4777777777777778,268,low,high,linear
0,0,2,1,0.078176,0.039424,0.5777777777777777,269,low,high,linear
0,1,5,6,0.19708799999999999,0.220056,0.4888888888888889,270,low,high,linear
0,0,1,4,0.03856,0.15460000000000002,0.5222222222222223,271,low,high,linear
0,0,2,1,0.077472,0.037408,0.34444444444444444,272,low,high,linear
0,0,2,4,0.077984,0.152944,0.5222222222222223,273,low,high,linear
0,1,3,3,0.119584,0.11243999999999998,0.3111111111111111,274,low,high,linear
0,0,3,0,0.1176,0.0,0.8888888888888888,275,low,high,linear
0,0,3,3,0.11696000000000001,0.11049599999999998,0.5555555555555556,276,low,high,linear
0,0,2,1,0.077824,0.036904,0.4666666666666667,277,low,high,linear
0,0,0,2,0.0,0.077048,0.6555555555555556,278,low,high,linear
0,0,2,4,0.077984,0.14804799999999999,0.28888888888888886,279,low,high,linear
0,0,3,6,0.117312,0.22776000000000002,0.5222222222222223,280,low,high,linear
0,1,4,6,0.15648,0.22524,0.3333333333333333,281,low,high,linear
0,0,1,7,0.038848,0.26243199999999994,0.13333333333333333,282,low,high,linear
1,0,5,2,0.195936,0.074384,0.8444444444444444,283,low,high,linear
0,0,1,2,0.039872000000000005,0.07359199999999999,0.5444444444444444,284,low,high,linear
0,0,1,2,0.03856,0.071,0.4111111111111111,285,low,high,linear
0,0,3,4,0.119008,0.15020799999999998,0.5,286,low,high,linear
0,0,4,1,0.156832,0.035247999999999995,0.7888888888888889,287,low,high,linear
0,0,2,3,0.0784,0.11531999999999998,0.5666666666666667,288,low,high,linear
0,0,3,0,0.11788799999999999,0.0,0.7222222222222222,289,low,high,linear
0,2,1,4,0.039424,0.15128799999999998,0.37777777777777777,290,low,high,linear
0,0,3,6,0.117984,0.225744,0.32222222222222224,291,low,high,linear
0,0,2,2,0.078464,0.07424,0.5888888888888889,292,low,high,linear
0,0,3,2,0.116832,0.07244,0.5555555555555556,293,low,high,linear
0,0,1,4,0.038624,0.14459199999999997,0.5666666666666667,294,low,high,linear
0,0,4,9,0.156768,0.33667199999999997,0.45555555555555555,295,low,high,linear
0,0,3,2,0.118784,0.075752,0.5222222222222223,296,low,high,linear
2,0,7,2,0.274944,0.071792,0.6666666666666666,297,low,high,linear
0,1,8,3,0.314208,0.11135999999999999,0.5111111111111111,298,low,high,linear
0,1,2,2,0.078368,0.076328,0.5777777777777777,299,low,high,linear
0,0,2,1,0.079296,0.039928,0.5,300,low,high,linear
0,0,2,2,0.07769599999999999,0.076904,0.4111111111111111,301,low,high,linear
0,0,2,3,0.079072,0.11287199999999999,0.5111111111111111,302,low,high,linear
0,0,3,5,0.11696000000000001,0.187976,0.24444444444444444,303,low,high,linear
0,0,4,1,0.158624,0.038272,0.7555555555555555,304,low,high,linear
0,0,2,2,0.07952000000000001,0.07207999999999999,0.28888888888888886,305,low,high,linear
0,0,0,2,0.0,0.076976,0.4666666666666667,306,low,high,linear
0,0,4,1,0.157216,0.038704,0.5777777777777777,307,low,high,linear
0,0,2,2,0.077376,0.07344799999999999,0.5777777777777777,308,low,high,linear
0,0,2,6,0.0792,0.22149599999999997,0.34444444444444444,309,low,high,linear
0,0,1,4,0.038624,0.146536,0.6,310,low,high,linear
0,0,1,3,0.039392,0.11143199999999998,0.4111111111111111,311,low,high,linear
0,0,3,3,0.11827199999999999,0.11150399999999999,0.6222222222222222,312,low,high,linear
0,0,2,4,0.078304,0.152872,0.5444444444444444,313,low,high,linear
0,0,3,3,0.11868799999999999,0.111288,0.4,314,low,high,linear
0,0,2,1,0.078528,0.037767999999999996,0.5222222222222223,315,low,high,linear
1,0,6,2,0.23638399999999998,0.07467199999999999,0.5777777777777777,316,low,high,linear
0,0,3,5,0.11856,0.18747199999999997,0.4777777777777778,317,low,high,linear
0,0,8,2,0.312672,0.07316,0.5888888888888889,318,low,high,linear
0,0,5,3,0.196288,0.11560799999999999,0.6777777777777778,319,low,high,linear
0,0,1,4,0.038624,0.151144,0.2111111111111111,320,low,high,linear
0,1,2,4,0.078752,0.149344,0.3888888888888889,321,low,high,linear
